time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,0.787125021204,-0.885113317465,14.3741659277,6.11617882017,6.12192736196,0.0,1.42837022842,-1.66070039243,4.22512428454,-0.0660567976582,-0.175802861181,0.0,463.5619391681296,462.3584190478257,460.1748845227432,462.2511551496983
1.9200000000000013,0.876614723931,-0.988651620359,14.6328098042,6.11268517851,6.1115218583,0.0,1.55565465875,-1.79084197066,4.39519548222,-0.0459449667053,-0.169055385048,0.0,483.0322326567017,483.51456505124565,483.9939130887346,485.5031911321789
1.9800000000000013,0.973141234817,-1.09926187454,14.8969042892,6.10987794897,6.10172545262,0.0,1.66273655105,-1.89638238437,4.40750909396,-0.0485265211871,-0.153690804579,0.0,436.1469564877185,437.40236978504527,437.338805307942,437.12235448029253
2.0400000000000014,1.07690956748,-1.21685838561,15.1651196514,6.10751586414,6.09247434771,0.0,1.7970393813,-2.02365389882,4.53202485341,-0.0254810675168,-0.155191116956,0.0,473.7971821374989,473.6609612511749,472.56164608589444,474.334154334835
2.1000000000000014,1.18815063534,-1.34143530841,15.4368034602,6.1065710674,6.08271772279,0.0,1.91176601516,-2.12900106266,4.52374049759,-0.00119417044976,-0.184657442594,0.0,434.94425190227605,432.4421324341495,431.7393042353266,433.78393456242156
2.1600000000000015,1.30639288043,-1.47230055193,15.7076805543,6.10713450526,6.07132867607,0.0,2.03055197319,-2.23314447213,4.50515313429,0.0248905447253,-0.202887275351,0.0,431.86451032414845,430.28712548741265,429.03024832825076,431.2395765359281
2.2200000000000015,1.43210690739,-1.60952429649,15.9780719911,6.10862501322,6.05937524724,0.0,2.16090853495,-2.34082938568,4.50742920768,0.0247441423586,-0.192762536824,0.0,437.56941153468176,438.372016705158,438.80415920120186,438.79210719967483
2.2800000000000016,1.56624539213,-1.75348579951,16.2502478062,6.10971552499,6.04774205663,0.0,2.31135079186,-2.45769257579,4.56433861695,-0.000109291813275,-0.196230924056,0.0,456.62108090674263,456.3086561332324,458.97023326229385,456.9931135443205
2.3400000000000016,1.70945406528,-1.90431980529,16.5250543331,6.1097109652,6.03584018274,0.0,2.46323560021,-2.57005585917,4.59517338336,-9.48249865845e-06,-0.203006887426,0.0,451.1993020577395,450.61388565943355,450.1403533205083,450.14843318820573
2.4000000000000017,1.86263314496,-2.06233260271,16.8041195083,6.109607101,6.02347826156,0.0,2.64376777788,-2.69691143765,4.70581612444,-0.00541833959832,-0.212883749625,0.0,477.74013348515615,476.9476861553351,477.53181094410417,477.1190138302403
